,nets
0,145
1,199
2,167
3,154
4,163
5,282
6,155
7,232
8,186
9,44
10,113
11,183
12,43
13,168
14,290
15,254
16,130
17,58
18,97
19,241
20,50
21,257
22,141
23,200
24,56
25,166
26,295
27,41
28,219
29,297
30,27
31,248
32,75
33,45
34,140
35,77
36,249
37,35
38,172
39,90
40,277
41,255
42,48
43,182
44,170
45,280
46,180
47,4
48,64
49,7
50,204
51,286
52,120
53,239
54,85
55,164
56,95
57,123
58,174
59,189
60,65
61,243
62,28
63,276
64,294
65,30
66,87
67,26
68,194
69,230
70,19
71,247
72,211
73,234
74,281
75,52
76,6
77,104
