,Unnamed: 0,x,y,class,realclass
24,24,0.4376553290522922,0.5668496901488428,1,0
20,20,0.07008015635852494,0.5054617909872473,1,0
50,50,0.2624955090882962,0.8982239174247237,1,0
144,144,0.2959744170692191,0.9275908051604584,1,0
170,170,0.298547723414104,0.01615660480240355,1,1
248,248,0.6605199825386454,0.9958465332162224,0,0
22,22,0.3320191775455632,0.1469813995279532,0,1
18,18,0.07616900754057931,0.4426397868512068,1,0
170,170,0.298547723414104,0.01615660480240355,1,1
180,180,0.19762916874304204,0.8596961585957779,0,0
168,168,0.27891151502184885,0.5371188867163268,0,0
240,240,0.6509303884609012,0.5365565146046877,1,1
38,38,0.621758183507342,0.07195307344258506,0,1
266,266,0.11848398730842925,0.1209505426624906,1,1
122,122,0.3184887369199609,0.5511822065497508,1,0
122,122,0.3184887369199609,0.5511822065497508,1,0
236,236,0.7629463875627694,0.6688255572083407,0,0
24,24,0.4376553290522922,0.5668496901488428,1,0
120,120,0.7737893602916518,0.7304841788882583,1,0
212,212,0.5864176206842636,0.5306941758848503,0,0
220,220,0.7736533783977599,0.11804261767900948,1,1
182,182,0.9777708116902456,0.5524661093932397,1,1
208,208,0.06373439286187332,0.4494210417052549,0,0
136,136,0.01120348606530952,0.0215494766415375,0,1
204,204,0.7851512371499222,0.13356761115169302,1,1
96,96,0.6300640766411579,0.4648896829237554,0,1
28,28,0.7012736172332479,0.1676029604043313,0,1
262,262,0.5988276605346023,0.4968242684107093,1,1
170,170,0.298547723414104,0.01615660480240355,1,1
106,106,0.8075775971047588,0.13007250415760707,0,1
236,236,0.7629463875627694,0.6688255572083407,0,0
36,36,0.4082342548346405,0.06524824771572624,0,1
22,22,0.3320191775455632,0.1469813995279532,0,1
64,64,0.908696192861536,0.5872093167813265,0,1
296,296,0.3199764651263568,0.7594534405909926,0,0
134,134,0.5064476986467743,0.5253694306557345,1,0
146,146,0.06254653022966916,0.22297495824807512,0,1
246,246,0.31933024953544475,0.7816214484123459,0,0
76,76,0.8978597303169521,0.9054730467657858,1,0
214,214,0.5877592354272737,0.7347563946375859,0,0
226,226,0.7292583276819877,0.4332156864578838,1,1
258,258,0.6572855417491338,0.2557780228878952,1,1
266,266,0.11848398730842925,0.1209505426624906,1,1
26,26,0.473397081648166,0.9795498501702998,1,0
172,172,0.9191686886305998,0.6365897381171675,0,0
180,180,0.19762916874304204,0.8596961585957779,0,0
148,148,0.07182774189393948,0.24988995169588,0,1
292,292,0.237070637681058,0.31864132142340873,0,0
120,120,0.7737893602916518,0.7304841788882583,1,0
126,126,0.2266001240055151,0.6060698069401663,1,0
186,186,0.16991116850832033,0.4667970729514202,0,0
216,216,0.7875035828108031,0.20354174274502254,1,1
96,96,0.6300640766411579,0.4648896829237554,0,1
16,16,0.9448645291386912,0.7336036291623412,1,0
204,204,0.7851512371499222,0.13356761115169302,1,1
42,42,0.26964017531849394,0.4819723226093278,1,0
258,258,0.6572855417491338,0.2557780228878952,1,1
154,154,0.17581464706318572,0.08413470182410633,1,1
172,172,0.9191686886305998,0.6365897381171675,0,0
10,10,0.11287225032758108,0.18964116752879198,0,1
248,248,0.6605199825386454,0.9958465332162224,0,0
246,246,0.31933024953544475,0.7816214484123459,0,0
130,130,0.8088336208496899,0.451457326957786,0,1
146,146,0.06254653022966916,0.22297495824807512,0,1
236,236,0.7629463875627694,0.6688255572083407,0,0
248,248,0.6605199825386454,0.9958465332162224,0,0
80,80,0.02404432716741212,0.2296423052922314,0,1
34,34,0.7033197579781679,0.12611039444299788,0,1
164,164,0.2485798307445116,0.2787743567112133,0,0
34,34,0.7033197579781679,0.12611039444299788,0,1
118,118,0.8001111554969652,0.08302699694414073,0,1
194,194,0.3948054424265498,0.02261144050937558,1,1
106,106,0.8075775971047588,0.13007250415760707,0,1
60,60,0.2555470463650257,0.7562156460506588,1,0
158,158,0.7782015678254757,0.9926728257034352,0,0
94,94,0.8473875895186477,0.031624637048904725,0,1
2,2,0.44791979980060215,0.5215678131773184,1,0
116,116,0.9635873290356904,0.25318694282332,0,1
48,48,0.5359957138140486,0.5721989560344781,1,0
278,278,0.9147193604352752,0.3594551008729968,1,1
180,180,0.19762916874304204,0.8596961585957779,0,0
38,38,0.621758183507342,0.07195307344258506,0,1
