,x,y,class,realclass
60,0.2555470463650257,0.7562156460506588,1,0
168,0.27891151502184885,0.5371188867163268,0,0
278,0.9147193604352752,0.3594551008729968,1,1
64,0.9086961928615361,0.5872093167813265,0,1
158,0.7782015678254757,0.9926728257034352,0,0
94,0.8473875895186477,0.031624637048904725,0,1
30,0.028406023241866807,0.6606277463699036,1,0
120,0.7737893602916518,0.7304841788882583,1,0
236,0.7629463875627694,0.6688255572083407,0,0
10,0.11287225032758108,0.189641167528792,0,1
52,0.2719278374246771,0.5468530845492777,1,0
52,0.2719278374246771,0.5468530845492777,1,0
292,0.23707063768105796,0.31864132142340873,0,0
18,0.07616900754057931,0.44263978685120675,1,0
90,0.7643476469335556,0.8361746564526613,1,0
174,0.9589815068811965,0.58917932786479,1,1
22,0.3320191775455632,0.1469813995279532,0,1
28,0.701273617233248,0.1676029604043313,0,1
292,0.23707063768105796,0.31864132142340873,0,0
256,0.36786588829053113,0.11234409283886526,1,1
282,0.43849403500074624,0.14203426006397502,1,1
124,0.8490165086112005,0.5400984871261633,0,1
126,0.2266001240055151,0.6060698069401663,1,0
286,0.6935673532827562,0.2615651970011589,1,1
160,0.4136126112071822,0.5003343677331088,0,0
112,0.37134026517980323,0.2984263029725157,1,0
22,0.3320191775455632,0.1469813995279532,0,1
108,0.6103767287124373,0.7430945490697728,1,0
100,0.8660139862794075,0.5676536256200548,0,1
132,0.31845368366491755,0.7944985968188587,1,0
28,0.701273617233248,0.1676029604043313,0,1
16,0.9448645291386913,0.7336036291623412,1,0
216,0.7875035828108031,0.20354174274502257,1,1
118,0.8001111554969652,0.08302699694414073,0,1
216,0.7875035828108031,0.20354174274502257,1,1
144,0.2959744170692191,0.9275908051604583,1,0
120,0.7737893602916518,0.7304841788882583,1,0
52,0.2719278374246771,0.5468530845492777,1,0
296,0.3199764651263568,0.7594534405909926,0,0
204,0.7851512371499222,0.13356761115169302,1,1
152,0.7874182101095152,0.5025401511465452,1,1
254,0.8840192577172398,0.6587313130278549,0,0
180,0.19762916874304204,0.859696158595778,0,0
88,0.14566607255308062,0.2066440037135846,0,1
156,0.43929082745770964,0.2630753614553992,1,1
132,0.31845368366491755,0.7944985968188587,1,0
170,0.29854772341410396,0.01615660480240355,1,1
216,0.7875035828108031,0.20354174274502257,1,1
236,0.7629463875627694,0.6688255572083407,0,0
164,0.24857983074451162,0.2787743567112133,0,0
178,0.6110360575087446,0.7498092035637739,0,0
208,0.06373439286187332,0.4494210417052549,0,0
116,0.9635873290356904,0.25318694282332,0,1
82,0.2564800508545525,0.4692623687856474,1,0
10,0.11287225032758108,0.189641167528792,0,1
272,0.19807283877751392,0.5098963406925424,0,0
198,0.23980869353374112,0.9252180921527372,0,0
204,0.7851512371499222,0.13356761115169302,1,1
116,0.9635873290356904,0.25318694282332,0,1
46,0.6681552358686719,0.43216195989740336,0,1
270,0.8654848980805689,0.4846352817613585,1,1
232,0.07383187256388046,0.11182282737101068,1,1
44,0.0155030510401023,0.5726939300774938,1,0
54,0.5014738887016406,0.6857854504414365,1,0
12,0.3873081336593579,0.49827767702492076,1,0
176,0.6332713570427713,0.5347361924176134,1,1
222,0.8512774309357568,0.6890743263961122,0,0
106,0.8075775971047588,0.13007250415760707,0,1
70,0.06203326777409135,0.6519463763828255,1,0
148,0.07182774189393948,0.24988995169588002,0,1
120,0.7737893602916518,0.7304841788882583,1,0
298,0.11995263135765322,0.14032054577175146,1,1
114,0.894007253715493,0.505110614000583,0,1
20,0.07008015635852494,0.5054617909872473,1,0
154,0.17581464706318572,0.08413470182410632,1,1
210,0.2298139800395419,0.25234925498584027,0,0
136,0.01120348606530952,0.0215494766415375,0,1
170,0.29854772341410396,0.01615660480240355,1,1
108,0.6103767287124373,0.7430945490697728,1,0
244,0.7702579851524385,0.9830223698031771,0,0
252,0.14058184109494154,0.7596164740893725,0,0
294,0.030823635253108606,0.6680527193194903,0,0
76,0.8978597303169521,0.9054730467657858,1,0
56,0.3622233338816463,0.2878603929945073,1,0
192,0.01703860249432665,0.9777097042625071,0,0
184,0.2429046998826756,0.20483671476815357,1,1
264,0.7233678217869768,0.8396916169681932,0,0
26,0.47339708164816596,0.9795498501702998,1,0
46,0.6681552358686719,0.43216195989740336,0,1
276,0.13889777103967804,0.40008811182488924,0,0
272,0.19807283877751392,0.5098963406925424,0,0
266,0.11848398730842924,0.12095054266249061,1,1
18,0.07616900754057931,0.44263978685120675,1,0
12,0.3873081336593579,0.49827767702492076,1,0
118,0.8001111554969652,0.08302699694414073,0,1
184,0.2429046998826756,0.20483671476815357,1,1
246,0.31933024953544475,0.781621448412346,0,0
180,0.19762916874304204,0.859696158595778,0,0
162,0.6030272800276109,0.5615510909871484,0,0
34,0.7033197579781679,0.12611039444299788,0,1
286,0.6935673532827562,0.2615651970011589,1,1
84,0.7926854223570428,0.5354812109224188,0,1
18,0.07616900754057931,0.44263978685120675,1,0
188,0.13001048954005956,0.5384903632462572,0,0
246,0.31933024953544475,0.781621448412346,0,0
190,0.4629425414683851,0.5495302435608052,0,0
108,0.6103767287124373,0.7430945490697728,1,0
66,0.17907652768537485,0.8349566351954396,1,0
110,0.8235890696917083,0.68049019621277,1,0
92,0.1588679040985248,0.20516984737099608,0,1
132,0.31845368366491755,0.7944985968188587,1,0
112,0.37134026517980323,0.2984263029725157,1,0
70,0.06203326777409135,0.6519463763828255,1,0
64,0.9086961928615361,0.5872093167813265,0,1
68,0.9129793664968484,0.8489043287952692,1,0
222,0.8512774309357568,0.6890743263961122,0,0
186,0.16991116850832033,0.46679707295142014,0,0
114,0.894007253715493,0.505110614000583,0,1
216,0.7875035828108031,0.20354174274502257,1,1
168,0.27891151502184885,0.5371188867163268,0,0
224,0.07895562714808257,0.8289246682400296,0,0
26,0.47339708164816596,0.9795498501702998,1,0
188,0.13001048954005956,0.5384903632462572,0,0
178,0.6110360575087446,0.7498092035637739,0,0
160,0.4136126112071822,0.5003343677331088,0,0
110,0.8235890696917083,0.68049019621277,1,0
4,0.9307729610869862,0.8900883067506515,1,0
292,0.23707063768105796,0.31864132142340873,0,0
66,0.17907652768537485,0.8349566351954396,1,0
72,0.7054353557418328,0.5983599684900279,1,0
282,0.43849403500074624,0.14203426006397502,1,1
80,0.024044327167412116,0.2296423052922314,0,1
34,0.7033197579781679,0.12611039444299788,0,1
66,0.17907652768537485,0.8349566351954396,1,0
282,0.43849403500074624,0.14203426006397502,1,1
56,0.3622233338816463,0.2878603929945073,1,0
212,0.5864176206842636,0.5306941758848503,0,0
58,0.9488936540796159,0.004626733445517783,0,1
264,0.7233678217869768,0.8396916169681932,0,0
182,0.9777708116902457,0.5524661093932397,1,1
192,0.01703860249432665,0.9777097042625071,0,0
30,0.028406023241866807,0.6606277463699036,1,0
282,0.43849403500074624,0.14203426006397502,1,1
254,0.8840192577172398,0.6587313130278549,0,0
274,0.6313791314666808,0.8145038598363712,0,0
290,0.1810897985364458,0.31761137539519646,0,0
194,0.3948054424265498,0.02261144050937558,1,1
280,0.09154557778026284,0.6422408600019854,0,0
40,0.9202086322506912,0.6067561966156858,1,0
116,0.9635873290356904,0.25318694282332,0,1
