,nets
0,189
1,219
2,260
3,124
4,56
5,30
6,158
7,86
8,144
9,48
10,211
11,264
12,34
13,279
14,231
15,164
16,167
17,221
18,143
19,245
20,159
21,130
22,176
23,291
24,31
25,73
26,148
27,63
28,92
29,254
30,188
31,205
32,116
33,213
34,235
35,15
36,236
37,230
38,224
39,193
40,270
41,137
42,82
43,37
44,281
45,250
46,140
47,147
48,134
49,297
50,214
51,272
52,157
53,97
54,8
55,26
56,75
57,255
58,59
59,190
60,105
61,166
62,162
63,5
64,53
65,22
66,28
67,32
68,181
69,65
70,290
71,180
72,191
73,293
74,298
75,208
76,40
77,135
78,121
79,64
80,154
81,170
82,4
83,216
84,295
