,nets
0,226
1,110
2,55
3,40
4,32
5,1
6,223
7,22
8,238
9,214
10,127
11,20
12,165
13,12
14,262
15,182
16,81
17,162
18,278
19,21
20,294
21,292
22,84
23,23
24,63
25,187
26,155
27,161
28,144
29,298
30,15
31,150
32,200
33,253
34,79
35,88
36,7
37,2
38,107
39,153
40,133
41,289
42,65
43,142
44,198
45,136
46,241
47,183
48,11
49,279
50,166
51,263
52,261
53,245
54,284
55,239
56,6
57,105
58,73
59,140
60,17
61,265
62,256
63,67
64,53
65,204
66,232
67,266
68,93
69,75
70,288
71,131
72,176
73,70
74,47
75,66
76,190
77,86
78,129
79,244
80,201
81,69
82,98
