,nets
0,13
1,117
2,164
3,40
4,283
5,174
6,287
7,56
8,169
9,250
10,254
11,160
12,267
13,286
14,163
15,12
16,79
17,135
18,85
19,211
20,276
21,234
22,204
23,122
24,253
25,130
26,282
27,181
28,47
29,90
30,225
31,49
32,212
33,1
34,4
35,105
36,54
37,207
38,89
39,127
40,281
41,63
42,257
43,128
44,23
45,99
46,16
47,269
48,100
49,150
50,104
51,115
52,196
53,251
54,142
55,201
56,60
57,218
58,208
59,271
60,62
61,180
62,14
63,111
64,297
65,200
66,55
67,270
68,132
69,74
70,259
71,291
72,228
73,184
74,289
75,32
76,43
77,231
78,166
79,236
80,222
81,268
82,167
83,238
84,3
85,98
