,nets
0,48
1,238
2,123
3,79
4,184
5,94
6,165
7,298
8,201
9,77
10,47
11,186
12,137
13,261
14,143
15,169
16,76
17,222
18,173
19,129
20,1
21,125
22,250
23,257
24,119
25,269
26,224
27,112
28,220
29,25
30,225
31,254
32,210
33,157
34,202
35,208
36,14
37,153
38,155
39,11
40,114
41,221
42,190
43,295
44,86
45,149
46,278
47,272
48,51
49,211
50,116
51,33
52,40
53,294
54,159
55,83
56,23
57,4
58,152
59,60
60,120
61,161
62,2
63,194
64,29
65,256
66,180
67,37
68,183
69,135
70,275
71,212
72,121
73,3
74,218
75,78
76,176
77,82
78,290
79,231
80,214
81,31
82,216
83,189
