,nets
0,178
1,1
2,196
3,239
4,56
5,108
6,6
7,17
8,231
9,37
10,192
11,238
12,291
13,114
14,99
15,200
16,281
17,228
18,152
19,299
20,279
21,34
22,60
23,257
24,276
25,232
26,203
27,249
28,250
29,168
30,187
31,275
32,286
33,140
34,133
35,84
36,280
37,47
38,125
39,176
40,138
41,182
42,68
43,40
44,288
45,163
46,15
47,262
48,88
49,36
50,180
51,137
52,164
53,14
54,213
55,270
56,55
57,240
58,71
59,30
60,300
61,297
62,242
63,26
64,104
65,160
66,33
67,25
68,81
69,191
70,157
71,43
72,52
73,10
74,236
75,98
76,120
77,221
78,113
79,283
80,150
81,85
82,127
83,263
84,247
85,3
86,261
87,210
