,x,y,class,realclass
184,0.2429046998826756,0.20483671476815357,1,1
50,0.2624955090882962,0.8982239174247237,1,0
236,0.7629463875627694,0.6688255572083407,0,0
72,0.7054353557418328,0.5983599684900279,1,0
216,0.7875035828108031,0.20354174274502257,1,1
134,0.5064476986467743,0.5253694306557345,0,0
110,0.8235890696917083,0.68049019621277,1,0
298,0.11995263135765322,0.14032054577175146,1,1
58,0.9488936540796159,0.004626733445517783,0,1
92,0.1588679040985248,0.20516984737099608,0,1
206,0.1718836978822672,0.6492345863587997,0,0
166,0.2810706564264851,0.987309807976851,0,0
158,0.7782015678254757,0.9926728257034352,0,0
156,0.43929082745770964,0.2630753614553992,1,1
36,0.4082342548346405,0.06524824771572624,0,1
210,0.2298139800395419,0.25234925498584027,0,0
0,0.020960225406117416,0.023552504269606533,0,1
212,0.5864176206842636,0.5306941758848503,0,0
30,0.028406023241866807,0.6606277463699036,1,0
204,0.7851512371499222,0.13356761115169302,1,1
292,0.23707063768105796,0.31864132142340873,0,0
238,0.28161150799896095,0.2625894601038208,0,0
84,0.7926854223570428,0.5354812109224188,0,1
194,0.3948054424265498,0.02261144050937558,1,1
216,0.7875035828108031,0.20354174274502257,1,1
200,0.3136361609077407,0.5317252284200907,0,0
250,0.8191363703341931,0.4909568834770861,1,1
52,0.2719278374246771,0.5468530845492777,1,0
188,0.13001048954005956,0.5384903632462572,0,0
52,0.2719278374246771,0.5468530845492777,1,0
68,0.9129793664968484,0.8489043287952692,1,0
150,0.9918999557552667,0.6737247713105368,0,0
170,0.29854772341410396,0.01615660480240355,1,1
122,0.31848873691996094,0.5511822065497508,0,0
58,0.9488936540796159,0.004626733445517783,0,1
2,0.44791979980060215,0.5215678131773184,1,0
258,0.6572855417491338,0.2557780228878952,1,1
134,0.5064476986467743,0.5253694306557345,0,0
208,0.06373439286187332,0.4494210417052549,0,0
186,0.16991116850832033,0.46679707295142014,0,0
34,0.7033197579781679,0.12611039444299788,0,1
206,0.1718836978822672,0.6492345863587997,0,0
178,0.6110360575087446,0.7498092035637739,0,0
244,0.7702579851524385,0.9830223698031771,0,0
0,0.020960225406117416,0.023552504269606533,0,1
268,0.2256885899241391,0.2927614609219803,0,0
192,0.01703860249432665,0.9777097042625071,0,0
204,0.7851512371499222,0.13356761115169302,1,1
86,0.9757744817500839,0.49387382620889264,0,1
234,0.21444387792828123,0.41783226630655723,0,0
28,0.701273617233248,0.1676029604043313,0,1
290,0.1810897985364458,0.31761137539519646,0,0
104,0.8465615080072596,0.9059366223738295,1,0
28,0.701273617233248,0.1676029604043313,0,1
214,0.5877592354272737,0.734756394637586,0,0
130,0.8088336208496899,0.45145732695778595,1,1
102,0.4713286408490993,0.7133965525191511,1,0
156,0.43929082745770964,0.2630753614553992,1,1
24,0.4376553290522922,0.5668496901488428,1,0
298,0.11995263135765322,0.14032054577175146,1,1
60,0.2555470463650257,0.7562156460506588,1,0
166,0.2810706564264851,0.987309807976851,0,0
40,0.9202086322506912,0.6067561966156858,1,0
98,0.7360628192277092,0.11298316278759424,0,1
